STRUCTURE,STRUCTURE_ID,ACTION,LEI,LEGAL_NAME,COUNTRY_INCORPORATION,COUNTRY_HEADQUARTERS,CATEGORY,SUBCATEGORY,LEGAL_FORM,POSTAL_CODE
datastructure,MD:LEI_DATA(1.0),I,15955DGB019B8LKVNS59,CHKHolding ApS,DK,DK,GENERAL,,H8VP,5462
datastructure,MD:LEI_DATA(1.0),I,15955DJCNI72SENG4Q12,Bobs farmaceuter AB,SE,SE,GENERAL,,XJHM,703 53
datastructure,MD:LEI_DATA(1.0),I,15955ENGLK006MIVI220,Johnston RBS 2016,GB,GB,GENERAL,,8888,ST1 5SH
datastructure,MD:LEI_DATA(1.0),I,15955EOC0M5HXE6SOF67,BJSA HOLDING AS,NO,NO,GENERAL,,YI42,1162
datastructure,MD:LEI_DATA(1.0),I,15955EY92DNWJUT91V55,JeriCoproductions ApS,DK,DK,GENERAL,,H8VP,2840
datastructure,MD:LEI_DATA(1.0),I,15955FFVH3P04PV6WJ45,JOLTI HOLDING AS,NO,NO,GENERAL,,YI42,7656
datastructure,MD:LEI_DATA(1.0),I,15955FMNNCIGWBEB0J20,Jallex Group AB,SE,SE,GENERAL,,XJHM,431 35
datastructure,MD:LEI_DATA(1.0),I,15955G2FL7E05OSEMJ88,CHRISTOFFER FRYD HOLDING ApS,DK,DK,GENERAL,,H8VP,8210
datastructure,MD:LEI_DATA(1.0),I,15955G61VRXRN9M3AC82,Claycroft Holding ApS,DK,DK,GENERAL,,H8VP,1877
datastructure,MD:LEI_DATA(1.0),I,15955GCF3QRDVFBQCN97,MARIUS PEDERSEN A/S,DK,DK,GENERAL,,ZRPO,5863
datastructure,MD:LEI_DATA(1.0),I,15955GMQVLQQFF3PHK28,Evolving Health Sthlm AB,SE,SE,GENERAL,,XJHM,112 45
datastructure,MD:LEI_DATA(1.0),I,15955GUKITFOUXPWFB95,Jan Clausen,DK,DK,SOLE_PROPRIETOR,,FUKI,5762
datastructure,MD:LEI_DATA(1.0),I,15955GVICTRNBLV8A358,Lakabo ApS,DK,DK,GENERAL,,H8VP,8600
datastructure,MD:LEI_DATA(1.0),I,15955H66M7A8FKCDKT44,TEB 987 HOLDING AS,NO,NO,GENERAL,,YI42,1389
datastructure,MD:LEI_DATA(1.0),I,15955H9NN0L7TXOTU670,MRTN HOLDING AS,NO,NO,GENERAL,,YI42,3370
datastructure,MD:LEI_DATA(1.0),I,15955HANPOUPUMBI7X66,ALFHEIM TRADING AS,NO,NO,GENERAL,,YI42,3660
datastructure,MD:LEI_DATA(1.0),I,15955HEHHD5YUV54F981,SGE Holding Esbjerg ApS,DK,DK,GENERAL,,H8VP,6710
datastructure,MD:LEI_DATA(1.0),I,15955HXRB7MGHT33T185,LO I NORD-ROGALAND,NO,NO,GENERAL,,FSBD,5527
datastructure,MD:LEI_DATA(1.0),I,15955J14ELNRSF8KMR90,VØN AS,NO,NO,GENERAL,,YI42,1367
datastructure,MD:LEI_DATA(1.0),I,15955JUISSIO7K06LW86,Top Hansen Holding ApS,DK,DK,GENERAL,,H8VP,3480
datastructure,MD:LEI_DATA(1.0),I,15955KE0BK204E79RQ74,DYMO HOLDING AS,NO,NO,GENERAL,,YI42,1358
datastructure,MD:LEI_DATA(1.0),I,15955KXT8H4U0GDGMJ88,HWR HOLDING ApS,DK,DK,GENERAL,,H8VP,5230
datastructure,MD:LEI_DATA(1.0),I,15955L9JSBOWO5SPOB58,JMLC Finans ApS,DK,DK,GENERAL,,H8VP,4000
datastructure,MD:LEI_DATA(1.0),I,15955MSL6QQ0XFR8AY83,R.M. Doc AB,SE,SE,GENERAL,,XJHM,125 45
datastructure,MD:LEI_DATA(1.0),I,15955MXLVJN9P0GVE821,Crewit Holding AB,SE,SE,GENERAL,,XJHM,941 51
datastructure,MD:LEI_DATA(1.0),I,15955NEU9433E4M33N47,TINDBERG HOLDING AS,NO,NO,GENERAL,,YI42,1385
datastructure,MD:LEI_DATA(1.0),I,15955NIYOATAIFMGRX46,SØRLANDET FERIESENTER AS,NO,NO,GENERAL,,YI42,4957
datastructure,MD:LEI_DATA(1.0),I,15955NPXKV70A7DAO335,Holdingselskabet FLU af 1/10 2021 ApS,DK,DK,GENERAL,,H8VP,6710
datastructure,MD:LEI_DATA(1.0),I,15955O6ONJHN583V5R40,VXK ApS,DK,DK,GENERAL,,H8VP,7120
datastructure,MD:LEI_DATA(1.0),I,15955OG0HAN46F6DDD70,HAM INVEST AS,NO,NO,GENERAL,,YI42,0159
datastructure,MD:LEI_DATA(1.0),I,15955OKWS26S1R309P23,Workhub DE GmbH,DE,DE,GENERAL,,2HBR,59269
datastructure,MD:LEI_DATA(1.0),I,15955OMXHV63L2CJLL60,FRISAS Holding ApS,DK,DK,GENERAL,,H8VP,8700
datastructure,MD:LEI_DATA(1.0),I,15955OO2XP76RBI5W089,Jochen Hagenkamp Stiftung,DE,DE,GENERAL,,V2YH,59269
datastructure,MD:LEI_DATA(1.0),I,15955ORS4Q1TVKNP2257,WD Group Invest AB,SE,SE,GENERAL,,XJHM,152 42
datastructure,MD:LEI_DATA(1.0),I,15955OSP6MVJQ6VNA523,MChess ApS,DK,DK,GENERAL,,H8VP,3460
datastructure,MD:LEI_DATA(1.0),I,15955OVC7CSM7JMOQJ81,HOTEL VOJENS A/S,DK,DK,GENERAL,,ZRPO,6500
datastructure,MD:LEI_DATA(1.0),I,15955P725EVXVNDAS622,Anders Bjergfelt ApS,DK,DK,GENERAL,,H8VP,1650
datastructure,MD:LEI_DATA(1.0),I,15955PI58TL6L173X495,RUBY GROUP ApS,DK,DK,GENERAL,,H8VP,4200
datastructure,MD:LEI_DATA(1.0),I,15955PTPJA9H8EC1VY83,LJO PROPERTIES ApS,DK,DK,GENERAL,,H8VP,2830
datastructure,MD:LEI_DATA(1.0),I,15955PV9J3ENEXRAPH27,FALKESGAARD HOLDING ApS,DK,DK,GENERAL,,H8VP,5500
datastructure,MD:LEI_DATA(1.0),I,15955QVWUUY99P3EOU33,BÆLTHUSET NORD A/S,DK,DK,GENERAL,,ZRPO,7000
datastructure,MD:LEI_DATA(1.0),I,15955R8JKS2C18NY5C49,MIDTHAGEN BORETTSLAG,NO,NO,GENERAL,,O0EU,6884
datastructure,MD:LEI_DATA(1.0),I,15955RJEKY88IYMUD332,ALFNYB 895 HOLDING AS,NO,NO,GENERAL,,YI42,2160
datastructure,MD:LEI_DATA(1.0),I,15955RP8VQ0BAKNF6P29,FA FREELANCE ApS,DK,DK,GENERAL,,H8VP,6710
datastructure,MD:LEI_DATA(1.0),I,15955S5TJWIJ787UIH93,JL Holding Odder ApS,DK,DK,GENERAL,,H8VP,8300
datastructure,MD:LEI_DATA(1.0),I,15955T0CBTKMYBNV9438,TØMRER OG SNEDKER ENTREPRISE A/S,DK,DK,GENERAL,,ZRPO,4681
datastructure,MD:LEI_DATA(1.0),I,15955UJVW6IK5XBRMW42,RH MASKINHOLDING ApS,DK,DK,GENERAL,,H8VP,5700
datastructure,MD:LEI_DATA(1.0),I,15955UMQYL846B6IAM22,R M Renovation ApS,DK,DK,GENERAL,,H8VP,9370
datastructure,MD:LEI_DATA(1.0),I,15955UWO9OPFTVKDQN71,Panflöjten Invest AB,SE,SE,GENERAL,,XJHM,603 36
datastructure,MD:LEI_DATA(1.0),I,15955V11MC3UBMEL1C31,Schleidt Holding ApS,DK,DK,GENERAL,,H8VP,4100
datastructure,MD:LEI_DATA(1.0),I,15955W1UX94EA0CNCN17,FJERSTAD AS,NO,NO,GENERAL,,YI42,7760
datastructure,MD:LEI_DATA(1.0),I,15955W8JFP4PCMKOW790,Orceard AB,SE,SE,GENERAL,,XJHM,115 22
datastructure,MD:LEI_DATA(1.0),I,15955X33KFBP4LKPA482,FJORD BASE AS,NO,NO,GENERAL,,YI42,6900
datastructure,MD:LEI_DATA(1.0),I,15955XEV03522E4I8P44,KASTELL HOLDING ApS,DK,DK,GENERAL,,H8VP,8600
datastructure,MD:LEI_DATA(1.0),I,15955XK0GKDN26ATGR72,LINDBØEN 5 AS,NO,NO,GENERAL,,YI42,6809
datastructure,MD:LEI_DATA(1.0),I,15955XO80MCHBEJH9V17,HOLM MINK A/S,DK,DK,GENERAL,,ZRPO,7620
datastructure,MD:LEI_DATA(1.0),I,15955XXRGEVML2IL3F10,Walter Hansson Handel & Service AB,SE,SE,GENERAL,,XJHM,434 42
datastructure,MD:LEI_DATA(1.0),I,15955Y0Y2AIL4DUA4O39,MIDGARD ZETA AS,NO,NO,GENERAL,,YI42,5009
datastructure,MD:LEI_DATA(1.0),I,15955Y638OC44UYH8141,mSecurity AB,SE,SE,GENERAL,,XJHM,183 60
datastructure,MD:LEI_DATA(1.0),I,15955Y8YD88JIBNRKP57,WILSONS OF RATHKENNY LIMITED,GB,GB,GENERAL,,H0PO,BT43 6QB
datastructure,MD:LEI_DATA(1.0),I,15955YNYI5SIP7ALWE50,Rittergerüst GmbH,DE,DE,GENERAL,,2HBR,19348
datastructure,MD:LEI_DATA(1.0),I,15955YWXCXUIXGUBT618,GSJA Holding ApS,DK,DK,GENERAL,,H8VP,5000
datastructure,MD:LEI_DATA(1.0),I,1595601QA14JLMR16R37,TOBNAW Holding ApS,DK,DK,GENERAL,,H8VP,1432
datastructure,MD:LEI_DATA(1.0),I,159560B2DQ51EF3SFL30,Prihumana AB,SE,SE,GENERAL,,XJHM,703 68
datastructure,MD:LEI_DATA(1.0),I,159560IHFRLD22ML2W51,N-GAMMA LTD,GB,GB,GENERAL,,H0PO,WC2H 9JQ
datastructure,MD:LEI_DATA(1.0),I,159560JNHLW42C11A785,ARIDA AS,NO,NO,GENERAL,,YI42,5911
datastructure,MD:LEI_DATA(1.0),I,159560M4IOFMDPAT3H20,DOF Paarup Aftenskole,DK,DK,GENERAL,,40R4,5000
datastructure,MD:LEI_DATA(1.0),I,159560PXF9WWBFE0AA47,Højskolen SNOGHØJ S/I,DK,DK,GENERAL,,8888,7000
datastructure,MD:LEI_DATA(1.0),I,159560U6HUIF8ONEVD93,GURI SÆTRANG THOMASSEN HOLDING AS,NO,NO,GENERAL,,YI42,3514
datastructure,MD:LEI_DATA(1.0),I,1595614XYM4TWBF8JT69,ADVOKATANPARTSSELSKABET AF 1 DECEMBER 2002,DK,DK,GENERAL,,H8VP,1809
datastructure,MD:LEI_DATA(1.0),I,1595615SEIDE2AHFCR38,Intuity AB,SE,SE,GENERAL,,XJHM,723 41
datastructure,MD:LEI_DATA(1.0),I,1595618LMXF8KKL5E113,SYLTEAGURK INVEST AS,NO,NO,GENERAL,,YI42,1412
datastructure,MD:LEI_DATA(1.0),I,159561TL8FBW9PA9WY36,Kenneth Højsgaard Jensen Holding ApS,DK,DK,GENERAL,,H8VP,2500
datastructure,MD:LEI_DATA(1.0),I,1595620R305GLOEXLT67,M. BEETSON HOLDING ApS,DK,DK,GENERAL,,H8VP,5000
datastructure,MD:LEI_DATA(1.0),I,1595628BSSOODWO6A068,Jesper Larsen A/S,DK,DK,GENERAL,,ZRPO,6000
datastructure,MD:LEI_DATA(1.0),I,159562G08WQCSXNUIN59,BS-Andersen Invest ApS,DK,DK,GENERAL,,H8VP,8000
datastructure,MD:LEI_DATA(1.0),I,159562JBQ0W868CA6582,Forsikringsformidler v/Kitu,DK,DK,SOLE_PROPRIETOR,,FUKI,8000
datastructure,MD:LEI_DATA(1.0),I,159562TK8D91J0O63M58,OFO HOLDING ApS,DK,DK,GENERAL,,H8VP,9990
datastructure,MD:LEI_DATA(1.0),I,1595639AE2WEJEK9BY53,SUNDEGARDEN EIGEDOM AS,NO,NO,GENERAL,,YI42,5450
datastructure,MD:LEI_DATA(1.0),I,159563IGCL9FX7MO8752,CANTOVILLA INVEST ApS,DK,DK,GENERAL,,H8VP,9260
datastructure,MD:LEI_DATA(1.0),I,1595642EN7NS2BYAUA81,Løwe Rådgivning ApS,DK,DK,GENERAL,,H8VP,2670
datastructure,MD:LEI_DATA(1.0),I,1595642MQNQQYB5L8T92,GRØNNINGEN AS,NO,NO,GENERAL,,YI42,4612
datastructure,MD:LEI_DATA(1.0),I,1595643LJN45V6A1QY74,HOME & HEALTH CONSULT LTD,GB,GB,GENERAL,,H0PO,CF35 6PP
datastructure,MD:LEI_DATA(1.0),I,1595649LBYRE8B8WJ564,Vejlauget for Gammel Hald Eges Private Fællesveje,DK,DK,GENERAL,,D4PU,8800
datastructure,MD:LEI_DATA(1.0),I,159564AIR015C9TE2082,MLNP LTD,GB,GB,GENERAL,,H0PO,SW1X 7DJ
datastructure,MD:LEI_DATA(1.0),I,159564VR9UQ1WG5HD092,L & P Immobilien GmbH,DE,DE,GENERAL,,2HBR,76189
datastructure,MD:LEI_DATA(1.0),I,159564YFHCII8CYHME61,Casmose Ejendomme ApS,DK,DK,GENERAL,,H8VP,4300
datastructure,MD:LEI_DATA(1.0),I,159565CGSEBF8NQ9LO44,LILALU GmbH,DE,DE,GENERAL,,2HBR,52074
datastructure,MD:LEI_DATA(1.0),I,159565F5NX8SUI60R266,ÅRDAL TEKNOLOGIPARK AS,NO,NO,GENERAL,,YI42,6884
datastructure,MD:LEI_DATA(1.0),I,159565JM003BNVHL8U88,VAENSO AS,NO,NO,GENERAL,,YI42,0361
datastructure,MD:LEI_DATA(1.0),I,159566B8YR2CVRWXV878,Islænderforeningen Gletta,DK,DK,GENERAL,,D4PU,8680
datastructure,MD:LEI_DATA(1.0),I,159566FA3MG7HFWILT52,Dahl Ejendomme I/S v/ Helle Sorvad Petersen & Jens Sorvad Dahl,DK,DK,GENERAL,,7WRN,6700
datastructure,MD:LEI_DATA(1.0),I,159566OIL00MI0142A61,EXSPEND INVEST AS,NO,NO,GENERAL,,YI42,1920
datastructure,MD:LEI_DATA(1.0),I,159566PU0YYV565GNI81,Semco Shipping ApS,DK,DK,GENERAL,,H8VP,7000
datastructure,MD:LEI_DATA(1.0),I,159567MYJ32M4PFUSL80,Kildholt Invest ApS,DK,DK,GENERAL,,H8VP,2670
datastructure,MD:LEI_DATA(1.0),I,159567VGXF0XGTJXFK57,REVERE SPORT LTD,GB,GB,GENERAL,,H0PO,LS18 4DH
datastructure,MD:LEI_DATA(1.0),I,159567XMVJ3KE23PPL52,HOLTET HOFF ApS,DK,DK,GENERAL,,H8VP,2840
datastructure,MD:LEI_DATA(1.0),I,159567YODI7K8VYY7N36,Keller E Holding ApS,DK,DK,GENERAL,,H8VP,5270
datastructure,MD:LEI_DATA(1.0),I,15956880IYPO8IWBQ360,MARTIN2007 ApS,DK,DK,GENERAL,,H8VP,2670
datastructure,MD:LEI_DATA(1.0),I,159568LCQD56LCO7YO31,CÅ INVEST AS,NO,NO,GENERAL,,YI42,1718
datastructure,MD:LEI_DATA(1.0),I,159568XIYGHUOU830427,ifw Institut für Firmen und Wirtschaftsgeschichte,DE,DE,GENERAL,,2HBR,22087
datastructure,MD:LEI_DATA(1.0),I,15956922TMNY0IMETL78,Bastiko AB,SE,SE,GENERAL,,XJHM,517 95
datastructure,MD:LEI_DATA(1.0),I,159569DEIKXI9GYSVF86,BINVEST AS,NO,NO,GENERAL,,YI42,4328
datastructure,MD:LEI_DATA(1.0),I,159569P2J0R59UJRU155,Jensen Stege Holding ApS,DK,DK,GENERAL,,H8VP,4780
datastructure,MD:LEI_DATA(1.0),I,15956A1XSDD45NK5TF39,Andreas Wittmann IT-Beratung GmbH,DE,DE,GENERAL,,2HBR,22459
datastructure,MD:LEI_DATA(1.0),I,15956AB7H492VB321M62,Triab Commerce Aktiebolag,SE,SE,GENERAL,,XJHM,253 41
datastructure,MD:LEI_DATA(1.0),I,15956BE3U4ST7X6FYY12,Sorgenfri Miljöservice AB,SE,SE,GENERAL,,XJHM,215 67
datastructure,MD:LEI_DATA(1.0),I,15956BLNWRRTH4YU2733,SKODJEVÅG INVEST AS,NO,NO,GENERAL,,YI42,0666
datastructure,MD:LEI_DATA(1.0),I,15956BWRCJEX4IQINQ90,development partner 21 holding AB,SE,SE,GENERAL,,XJHM,411 15
datastructure,MD:LEI_DATA(1.0),I,15956CG6DI13L4RABK18,ibagaza aps,DK,DK,GENERAL,,H8VP,2650
datastructure,MD:LEI_DATA(1.0),I,15956CMJD1D1A2OW1P39,INVESTOR HOLDING ApS,DK,DK,GENERAL,,H8VP,2750
datastructure,MD:LEI_DATA(1.0),I,15956CO7BN9WPIBSG388,ES HOLDING FREDERIKSHAVN ApS,DK,DK,GENERAL,,H8VP,3450
datastructure,MD:LEI_DATA(1.0),I,15956CVI5EIOPNJPRE94,GANGSPERR INVEST AS,NO,NO,GENERAL,,YI42,4371
datastructure,MD:LEI_DATA(1.0),I,15956D8S8HBHJHOMV650,STIELI 434 HOLDING AS,NO,NO,GENERAL,,YI42,8007
datastructure,MD:LEI_DATA(1.0),I,15956E404XB5399UT291,CAMAMA HOLDING APS,DK,DK,GENERAL,,H8VP,3600
datastructure,MD:LEI_DATA(1.0),I,15956EC3V6CPQ3S9QN54,LIHE HOLDING ApS,DK,DK,GENERAL,,H8VP,4700
datastructure,MD:LEI_DATA(1.0),I,15956EFNMHSD6M9QHS39,KRISTINA AARVOLD HOLDING AS,NO,NO,GENERAL,,YI42,1397
datastructure,MD:LEI_DATA(1.0),I,15956EKVKJO8ENBPG967,Rocketeers ApS,DK,DK,GENERAL,,H8VP,8381
datastructure,MD:LEI_DATA(1.0),I,15956EPJYHE3R6BBO234,MB.HOLDING AS,NO,NO,GENERAL,,YI42,5054
datastructure,MD:LEI_DATA(1.0),I,15956EPOHSY1UPAXJR79,ASBJØRN OLSTAD HOLDING AS,NO,NO,GENERAL,,YI42,2022
datastructure,MD:LEI_DATA(1.0),I,15956EQ8UNFJOWBCC083,TANNLEGE LILLEMYR ENGAN AS,NO,NO,GENERAL,,YI42,7067
datastructure,MD:LEI_DATA(1.0),I,15956EQWT5FIA438WW85,Johnson ApS,DK,DK,GENERAL,,H8VP,3060
datastructure,MD:LEI_DATA(1.0),I,15956ETKFURWPTJKC838,STEFS INVEST AS,NO,NO,GENERAL,,YI42,5232
datastructure,MD:LEI_DATA(1.0),I,15956FX9QA298WG1EN86,NIFA HOLDING ApS,DK,DK,GENERAL,,H8VP,3500
datastructure,MD:LEI_DATA(1.0),I,15956G4C63WX25NV2026,Yderborgen AB,SE,SE,GENERAL,,XJHM,257 30
datastructure,MD:LEI_DATA(1.0),I,15956G61XLP7CWHHIH64,Helsingør Sportsfiskerforening,DK,DK,GENERAL,,D4PU,3000
datastructure,MD:LEI_DATA(1.0),I,15956G6YFQUC7GRHHK20,Camrer Ordning & Reda AB,SE,SE,GENERAL,,XJHM,227 64
datastructure,MD:LEI_DATA(1.0),I,15956GEYEHHPQA3P8A13,GRANHOLMEN MILJØLANDBRUK BJØRN ZACHRISSON AS,NO,NO,GENERAL,,YI42,0786
datastructure,MD:LEI_DATA(1.0),I,15956GPVKRT48Y5EYC22,Counter Risk GmbH,DE,DE,GENERAL,,2HBR,83527
datastructure,MD:LEI_DATA(1.0),I,15956GQA8CE68XNU2I48,KASTRUP BROFORENING,DK,DK,GENERAL,,40R4,2770
datastructure,MD:LEI_DATA(1.0),I,15956GXH3X0WD2XA8D79,EGENES AS,NO,NO,GENERAL,,YI42,4031
datastructure,MD:LEI_DATA(1.0),I,15956H0FYNJV820QNW25,WESTBY AS,NO,NO,GENERAL,,YI42,1529
datastructure,MD:LEI_DATA(1.0),I,15956H1D2K5IFEE8CF52,KP HOLDING SILKEBORG ApS,DK,DK,GENERAL,,H8VP,8600
datastructure,MD:LEI_DATA(1.0),I,15956H8WOQRAT6FLWH22,Duus Agro ApS,DK,DK,GENERAL,,H8VP,8660
datastructure,MD:LEI_DATA(1.0),I,15956HSLFADRMBG2X535,Annex Ejendomme A/S,DK,DK,GENERAL,,ZRPO,7100
datastructure,MD:LEI_DATA(1.0),I,15956HXB3X5JXO4C5429,COLEBROOKE PARTNERS IM LIMITED,GB,GB,GENERAL,,H0PO,N10 3BY
datastructure,MD:LEI_DATA(1.0),I,15956IKT3VNIANCD8E42,KAONI AS,NO,NO,GENERAL,,YI42,0264
datastructure,MD:LEI_DATA(1.0),I,15956JFJXEX4WF6Q1B15,AKD Invest AB,SE,SE,GENERAL,,XJHM,439 35
datastructure,MD:LEI_DATA(1.0),I,15956JXAXPPOIPVUFM72,adviseo consulting GmbH,DE,DE,GENERAL,,2HBR,64859
datastructure,MD:LEI_DATA(1.0),I,15956K5RB118P4LDUA40,Poul Christensens holding ApS,DK,DK,GENERAL,,H8VP,2600
datastructure,MD:LEI_DATA(1.0),I,15956K6T7V52GMO6U580,LYKKEHOLM MURERFIRMA ApS,DK,DK,GENERAL,,H8VP,7860
datastructure,MD:LEI_DATA(1.0),I,15956KA6EJ8BQR4CUW87,BØRØ HOLDING AS,NO,NO,GENERAL,,YI42,5302
datastructure,MD:LEI_DATA(1.0),I,15956KA7DUEVF1C8MP68,KYLD AS,NO,NO,GENERAL,,YI42,6096
datastructure,MD:LEI_DATA(1.0),I,15956LPLUUT5M51UCR19,SONGPLAYER LTD,GB,GB,GENERAL,,H0PO,CH3 5AR
datastructure,MD:LEI_DATA(1.0),I,15956LVY7EXV0YMN1879,Jesper Rehne Holding ApS,DK,DK,GENERAL,,H8VP,6710
datastructure,MD:LEI_DATA(1.0),I,15956M30XCGQAP039F96,HS Günther GmbH,DE,DE,GENERAL,,2HBR,01277
datastructure,MD:LEI_DATA(1.0),I,15956MH23RG4OLI0F715,HORNBORG TELTE ApS,DK,DK,GENERAL,,H8VP,8762
datastructure,MD:LEI_DATA(1.0),I,15956MIW02R5WDNJ1666,Alex Jensens Fond,DK,DK,GENERAL,,599X,9850
datastructure,MD:LEI_DATA(1.0),I,15956MNWK3VRT8SH2D11,Lastein Invest ApS,DK,DK,GENERAL,,H8VP,2860
datastructure,MD:LEI_DATA(1.0),I,15956MR7TTJW6HHX7785,STOKLUND ApS,DK,DK,GENERAL,,H8VP,6000
datastructure,MD:LEI_DATA(1.0),I,15956MWJNLAP8Q0PSE70,TGU 188 HOLDING AS,NO,NO,GENERAL,,YI42,1350
datastructure,MD:LEI_DATA(1.0),I,15956MYQ81D3XX5I7O21,EBBELL-TIDEMANN INVEST AS,NO,NO,GENERAL,,YI42,4020
datastructure,MD:LEI_DATA(1.0),I,15956NINB7NR4C8KM138,Grundbulten 131422 AB,SE,SE,GENERAL,,XJHM,351 06
datastructure,MD:LEI_DATA(1.0),I,15956NWJW5MNP2KROX48,INVESTVERTE LTD,GB,GB,GENERAL,,H0PO,CR0 6EA
datastructure,MD:LEI_DATA(1.0),I,15956O87SL314QWEPA47,TEAMTEMA DANMARK ApS,DK,DK,GENERAL,,H8VP,9870
datastructure,MD:LEI_DATA(1.0),I,15956PMY4KNJYOL3XO66,IDEALIS ApS,DK,DK,GENERAL,,H8VP,2200
datastructure,MD:LEI_DATA(1.0),I,15956PR1H81P68LJR746,TRETTØ OLSEN INVEST AS,NO,NO,GENERAL,,YI42,4309
datastructure,MD:LEI_DATA(1.0),I,15956PUXWVOU9KRKKE94,Skoogs CNC Teknik AB,SE,SE,GENERAL,,XJHM,447 95
datastructure,MD:LEI_DATA(1.0),I,15956PV0QFH8JVB8V938,Kley Holding UG,DE,DE,GENERAL,,63KS,26160
datastructure,MD:LEI_DATA(1.0),I,15956PW6RPIMX2QV4062,Mapel Invest GmbH,DE,DE,GENERAL,,2HBR,60431
datastructure,MD:LEI_DATA(1.0),I,15956QASHCMCJBYROA50,AVIDUS AS,NO,NO,GENERAL,,YI42,2066
datastructure,MD:LEI_DATA(1.0),I,15956S1AJXQEUP9G9294,SUNDGOT AS,NO,NO,GENERAL,,YI42,6065
datastructure,MD:LEI_DATA(1.0),I,15956S25K0COKEJPJ712,ILWI AB,SE,SE,GENERAL,,XJHM,429 32
datastructure,MD:LEI_DATA(1.0),I,15956SLH57X9V2OIK388,Digital försäljning Sverige AB,SE,SE,GENERAL,,XJHM,125 31
datastructure,MD:LEI_DATA(1.0),I,15956T4TYSU0RVT9ON36,JPHL Consulting AB,SE,SE,GENERAL,,XJHM,183 60
datastructure,MD:LEI_DATA(1.0),I,15956T77JD8I9CB29A12,REGASI HOLDING ApS,DK,DK,GENERAL,,H8VP,8000
datastructure,MD:LEI_DATA(1.0),I,15956U2CBYF5D037S534,LK Asset Management UG,DE,DE,GENERAL,,63KS,10178
datastructure,MD:LEI_DATA(1.0),I,15956U8X2N0K7JI9GV38,UT OG OVER AS,NO,NO,GENERAL,,YI42,3531
datastructure,MD:LEI_DATA(1.0),I,15956V70BNSD6CL2RJ79,Cura Capitalis AB,SE,SE,GENERAL,,XJHM,182 73
datastructure,MD:LEI_DATA(1.0),I,15956VDA2F0OH90RMO77,Huss Holding ApS,DK,DK,GENERAL,,H8VP,2840
datastructure,MD:LEI_DATA(1.0),I,15956WD3TAWFT33WQY50,LØVLAND INDUSTRIER AS,NO,NO,GENERAL,,YI42,0260
datastructure,MD:LEI_DATA(1.0),I,15956WPE0KPLXFT9SK84,Leading Awareness Holding ApS,DK,DK,GENERAL,,H8VP,2100
datastructure,MD:LEI_DATA(1.0),I,15956X2PS3COF6HSI252,MASR medical ApS,DK,DK,GENERAL,,H8VP,5250
datastructure,MD:LEI_DATA(1.0),I,15956X63I0HOSDKPUR28,JOHNSTON DEVELOPMENTS LIMITED,GB,GB,GENERAL,,H0PO,PR1 3HP
datastructure,MD:LEI_DATA(1.0),I,15956XHPHG59I66PN722,LIFTER NORDIC ApS,DK,DK,GENERAL,,H8VP,7000
datastructure,MD:LEI_DATA(1.0),I,15956XS092D4FLUV9H73,TISAU HOLDING AS,NO,NO,GENERAL,,YI42,0485
datastructure,MD:LEI_DATA(1.0),I,15956XST5S4PE8N31L74,T.N.S. Invest ApS,DK,DK,GENERAL,,H8VP,6100
datastructure,MD:LEI_DATA(1.0),I,15956Y173EXC4M508K12,Silfur Invest ApS,DK,DK,GENERAL,,H8VP,3650
datastructure,MD:LEI_DATA(1.0),I,15956Y39776J93FF2M63,CRITICAL MANAGEMENT 19 LTD,GB,GB,GENERAL,,H0PO,SW19 2HX
datastructure,MD:LEI_DATA(1.0),I,1595714X8172BLGCDB90,Joomba Holding ApS,DK,DK,GENERAL,,H8VP,4450
datastructure,MD:LEI_DATA(1.0),I,159571LW3Q8WSSJ7HA86,DAN'S herr AB,SE,SE,GENERAL,,XJHM,931 31
datastructure,MD:LEI_DATA(1.0),I,1595745MXUAPWXS7CK70,NORDHAUS AS,NO,NO,GENERAL,,YI42,7560
datastructure,MD:LEI_DATA(1.0),I,1595747HK7RDXMVG7868,Hulemandens ApS,DK,DK,GENERAL,,H8VP,6000
datastructure,MD:LEI_DATA(1.0),I,159574GM8SMHYCAJAL73,OHN 707 HOLDING AS,NO,NO,GENERAL,,YI42,1344
datastructure,MD:LEI_DATA(1.0),I,159574YEL0SG1R4RVY40,Lundin Vester Holding AB,SE,SE,GENERAL,,XJHM,456 50
datastructure,MD:LEI_DATA(1.0),I,1595752YJ64FN1AU0569,M. Bendix Consultant,DK,DK,SOLE_PROPRIETOR,,FUKI,8700
datastructure,MD:LEI_DATA(1.0),I,15957565HF8XHACT6537,Store Orebjerg Vejlaug Vest,DK,DK,GENERAL,,D4PU,3500
datastructure,MD:LEI_DATA(1.0),I,159575JFUWJGSEM8TC85,HRI 201 HOLDING AS,NO,NO,GENERAL,,YI42,0492
datastructure,MD:LEI_DATA(1.0),I,15957620KKCJRK4BK366,Lund Family Holding ApS,DK,DK,GENERAL,,H8VP,7600
datastructure,MD:LEI_DATA(1.0),I,159576BBVC1QF7KVQ076,BIO IMMUNITAS LTD,GB,GB,GENERAL,,H0PO,W1J 5BF
datastructure,MD:LEI_DATA(1.0),I,159576OIAYL3NCWKTI71,EAAMO 811 HOLDING AS,NO,NO,GENERAL,,YI42,1395
